Year,Month,Day,Kp_00_03,Kp_03_06,Kp_06_09,Kp_09_12,Kp_12_15,Kp_15_18,Kp_18_21,Kp_21_24,ap_00_03,ap_03_06,ap_06_09,ap_09_12,ap_12_15,ap_15_18,ap_18_21,ap_21_24,Ap_daily,SunspotNumber,F107_adj
2022,4,8,3.333,2.333,1.667,0.667,1.0,1.333,1.667,2.0,18,9,6,3,4,5,6,7,7,53,109.2
2022,4,9,3.667,3.667,3.667,2.667,3.333,3.667,2.667,0.667,22,22,22,12,18,22,12,3,17,38,107.5
2022,4,10,2.333,6.667,5.333,3.667,2.333,2.0,2.0,2.667,9,111,56,22,9,7,7,12,29,21,101.4
2022,4,11,3.667,3.667,2.667,2.333,1.667,1.333,2.0,1.0,22,22,12,9,6,5,7,4,11,11,99.2
2022,4,12,2.0,1.0,0.0,2.0,3.333,3.667,3.0,2.667,7,4,0,7,18,22,15,12,11,14,96.7
2022,4,13,3.0,3.0,3.333,1.667,1.0,0.0,0.0,1.667,15,15,18,6,4,0,0,6,8,33,99.2
2022,4,14,3.333,3.333,4.0,4.667,4.333,6.0,5.667,4.333,18,18,27,39,32,80,67,32,39,41,104.0
2022,4,15,5.0,4.333,3.0,4.0,4.0,3.667,2.0,2.333,48,32,15,27,27,22,7,9,23,46,111.0
2022,4,16,1.667,1.333,1.333,1.0,2.667,2.333,1.667,2.333,6,5,5,4,12,9,6,9,7,64,123.3
2022,4,17,2.667,3.0,2.0,1.667,2.667,3.0,1.667,2.0,12,15,7,6,12,15,6,7,10,86,135.9
2022,4,18,1.333,2.333,2.333,2.0,1.0,2.333,3.333,1.667,5,9,9,7,4,9,18,6,8,100,141.6
2022,4,19,3.0,2.333,1.333,1.333,2.0,1.0,0.333,0.667,15,9,5,5,7,4,2,3,6,95,161.5
2022,4,20,3.0,1.333,2.0,1.333,0.333,1.333,2.0,3.333,15,5,7,5,2,5,7,18,8,99,167.0
2022,4,21,2.667,2.667,3.0,1.667,2.667,1.667,1.667,1.333,12,12,15,6,12,6,6,5,9,113,166.0
2022,4,22,1.333,2.333,0.667,1.333,1.667,2.0,2.0,1.333,5,9,3,5,6,7,7,5,6,111,164.2
2022,4,23,2.0,1.667,1.333,3.333,3.0,2.333,2.667,3.333,7,6,5,18,15,9,12,18,11,126,161.6
2022,4,24,2.0,2.0,2.0,0.667,0.667,1.333,1.0,0.0,7,7,7,3,3,5,4,0,4,129,160.3
2022,4,25,0.0,0.333,1.0,1.667,1.0,1.0,1.667,0.667,0,2,4,6,4,4,6,3,4,119,158.5
2022,4,26,0.0,0.0,0.667,0.333,1.0,1.0,0.333,0.333,0,0,3,2,4,4,2,2,2,132,150.8
2022,4,27,1.333,1.667,1.333,1.0,5.0,4.333,3.0,3.667,5,6,5,4,48,32,15,22,17,133,143.4
2022,4,28,3.667,3.333,3.333,1.667,2.0,2.667,3.0,3.0,22,18,18,6,7,12,15,15,14,134,134.1
2022,4,29,3.333,3.667,2.0,2.0,2.667,2.333,2.667,2.0,18,22,7,7,12,9,12,7,12,105,125.3
2022,4,30,4.333,4.0,3.0,2.333,2.0,3.0,1.667,2.0,32,27,15,9,7,15,6,7,15,50,121.5
2022,5,1,3.0,2.667,2.333,1.333,1.667,1.333,1.667,1.667,15,12,9,5,6,5,6,6,8,36,110.6
2022,5,2,2.667,1.0,0.667,0.0,0.333,1.333,1.667,0.667,12,4,3,0,2,5,6,3,4,32,113.7
2022,5,3,1.667,1.667,1.667,1.0,1.667,1.0,1.0,2.333,6,6,6,4,6,4,4,9,6,76,115.6
2022,5,4,1.667,1.667,2.0,1.667,1.333,0.333,1.0,2.0,6,6,7,6,5,2,4,7,5,77,132.3
2022,5,5,0.333,1.333,1.0,0.0,0.667,1.333,1.0,0.667,2,5,4,0,3,5,4,3,3,78,122.0
2022,5,6,0.0,0.333,1.667,1.0,1.0,1.333,1.0,0.333,0,2,6,4,4,5,4,2,3,76,121.3
2022,5,7,0.0,0.0,0.0,0.333,0.667,0.333,0.0,1.0,0,0,0,2,3,2,0,4,1,64,120.2
2022,5,8,1.667,1.0,1.0,1.333,2.0,1.667,1.0,1.667,6,4,4,5,7,6,4,6,5,80,121.4
2022,5,9,2.333,3.0,2.0,1.333,1.333,1.0,1.0,0.333,9,15,7,5,5,4,4,2,6,71,119.3
2022,5,10,0.0,0.333,0.0,0.0,1.333,1.333,0.333,1.0,0,2,0,0,5,5,2,4,2,57,118.1
2022,5,11,1.333,1.0,0.667,0.333,1.0,2.0,2.0,2.0,5,4,3,2,4,7,7,7,5,80,135.6
2022,5,12,2.0,2.0,1.0,0.333,2.667,2.667,2.667,1.333,7,7,4,2,12,12,12,5,8,112,135.7
2022,5,13,2.0,0.667,1.0,1.333,1.667,1.0,2.333,2.667,7,3,4,5,6,4,9,12,6,125,152.6
2022,5,14,1.667,1.0,1.0,1.0,1.0,2.667,2.333,2.0,6,4,4,4,4,12,9,7,6,131,155.9
2022,5,15,3.333,3.333,2.333,1.667,2.0,2.333,1.667,0.667,18,18,9,6,7,9,6,3,10,145,156.9
2022,5,16,1.333,3.0,3.0,2.667,2.0,2.0,2.0,0.667,5,15,15,12,7,7,7,3,9,149,165.3
2022,5,17,0.667,2.667,3.0,2.667,3.333,2.0,2.333,2.0,3,12,15,12,18,7,9,7,10,146,174.7
2022,5,18,3.0,1.667,0.333,1.333,0.667,1.0,1.0,2.0,15,6,2,5,3,4,4,7,6,131,184.0
2022,5,19,2.333,2.667,2.667,1.333,2.0,1.667,2.0,2.333,9,12,12,5,7,6,7,9,8,144,177.3
2022,5,20,1.333,2.667,1.667,2.333,2.0,3.667,2.333,3.0,5,12,6,9,7,22,9,15,11,132,169.5
2022,5,21,2.667,2.667,2.0,1.0,3.0,3.667,2.333,0.667,12,12,7,4,15,22,9,3,10,154,170.8
2022,5,22,3.667,3.0,3.0,2.0,2.333,1.667,1.333,0.667,22,15,15,7,9,6,5,3,10,162,168.8
2022,5,23,1.333,1.0,2.333,2.0,0.333,0.333,0.0,0.0,5,4,9,7,2,2,0,0,4,144,162.2
2022,5,24,0.667,1.333,0.0,1.0,1.667,0.333,0.333,0.667,3,5,0,4,6,2,2,3,3,132,150.6
2022,5,25,1.667,2.333,1.667,1.667,0.333,1.333,1.333,1.667,6,9,6,6,2,5,5,6,6,106,140.1
2022,5,26,0.667,1.333,0.667,1.0,1.0,1.0,1.0,0.667,3,5,3,4,4,4,4,3,4,81,126.0
2022,5,27,0.333,0.667,1.333,2.333,5.0,4.333,3.0,4.0,2,3,5,9,48,32,15,27,18,59,116.7
2022,5,28,5.0,5.0,4.667,3.0,2.333,1.667,0.667,2.0,48,48,39,15,9,6,3,7,22,42,104.5
2022,5,29,3.0,3.0,3.333,2.333,3.0,3.667,3.0,3.0,15,15,18,9,15,22,15,15,16,43,101.1
2022,5,30,3.0,2.333,1.667,1.333,1.0,1.667,2.333,2.333,15,9,6,5,4,6,9,9,8,58,103.4
2022,5,31,3.333,2.0,1.667,1.333,2.0,2.0,2.667,1.667,18,7,6,5,7,7,12,6,8,69,100.7
2022,6,1,2.0,2.0,1.333,1.333,0.667,1.0,0.333,1.0,7,7,5,5,3,4,2,4,5,62,107.1
2022,6,2,0.333,0.333,0.333,1.0,1.333,1.0,1.333,1.667,2,2,2,4,5,4,5,6,4,59,103.8
2022,6,3,1.0,0.667,1.0,0.667,0.667,0.667,0.667,1.333,4,3,4,3,3,3,3,5,4,56,103.6
2022,6,4,0.333,0.667,1.0,0.333,0.333,0.667,0.667,0.333,2,3,4,2,2,3,3,2,3,66,103.9
2022,6,5,0.333,0.667,0.667,1.0,1.0,1.0,1.667,0.667,2,3,3,4,4,4,6,3,4,49,101.6
2022,6,6,1.667,1.333,1.333,3.0,2.333,2.0,2.667,2.667,6,5,5,15,9,7,12,12,9,32,99.3
2022,6,7,2.0,2.333,1.333,2.333,1.0,1.333,1.0,2.333,7,9,5,9,4,5,4,9,6,7,101.3
2022,6,8,2.0,0.0,0.667,1.667,0.333,0.333,2.0,1.0,7,0,3,6,2,2,7,4,4,3,102.9
2022,6,9,1.333,1.333,0.667,1.0,1.333,1.0,1.0,1.333,5,5,3,4,5,4,4,5,4,21,109.6
2022,6,10,2.0,0.667,0.333,1.333,1.667,0.667,0.333,0.333,7,3,2,5,6,3,2,2,4,46,113.9
2022,6,11,2.0,2.0,3.0,1.0,1.333,1.667,1.333,1.667,7,7,15,4,5,6,5,6,7,39,115.6
2022,6,12,1.333,2.0,1.667,2.333,2.667,3.0,2.333,1.667,5,7,6,9,12,15,9,6,9,53,125.1
2022,6,13,3.667,4.667,2.333,1.667,2.0,2.667,2.0,1.667,22,39,9,6,7,12,7,6,14,94,135.6
2022,6,14,1.667,1.667,1.667,1.333,1.667,1.667,2.0,2.333,6,6,6,5,6,6,7,9,6,123,150.1
2022,6,15,1.667,3.333,3.667,3.0,4.333,4.0,1.667,2.0,6,18,22,15,32,27,6,7,17,148,144.5
2022,6,16,1.333,2.333,2.333,2.333,3.0,2.0,2.0,3.667,5,9,9,9,15,7,7,22,10,150,151.4
2022,6,17,3.0,2.333,2.333,3.0,3.0,2.333,3.333,2.333,15,9,9,15,15,9,18,9,12,152,153.7
2022,6,18,3.333,2.667,1.667,2.333,0.667,1.667,3.0,4.333,18,12,6,9,3,6,15,32,13,147,144.7
2022,6,19,3.333,3.0,1.667,2.333,2.333,2.667,1.333,0.667,18,15,6,9,9,12,5,3,10,118,148.2
2022,6,20,1.333,1.0,2.333,2.333,3.333,2.667,3.333,1.333,5,4,9,9,18,12,18,5,10,96,141.0
2022,6,21,1.667,1.667,1.0,2.333,1.667,1.667,1.333,2.667,6,6,4,9,6,6,5,12,7,96,143.2
2022,6,22,2.0,1.667,3.0,2.0,2.333,1.667,2.667,2.333,7,6,15,7,9,6,12,9,9,89,132.9
2022,6,23,2.667,3.0,2.0,2.333,1.333,1.667,3.0,2.0,12,15,7,9,5,6,15,7,10,70,125.5
2022,6,24,2.333,0.333,0.333,0.333,0.667,1.333,3.0,2.667,9,2,2,2,3,5,15,12,6,61,119.2
2022,6,25,2.333,1.667,2.0,1.667,2.0,2.667,4.333,4.667,9,6,7,6,7,12,32,39,15,47,111.7
2022,6,26,4.667,2.333,1.667,4.333,4.0,3.0,4.0,3.667,39,9,6,32,27,15,27,22,22,33,105.4
2022,6,27,4.0,4.0,2.667,0.333,0.667,0.333,1.333,1.667,27,27,12,2,3,2,5,6,10,52,101.4
2022,6,28,1.333,2.333,2.0,1.333,1.333,0.333,1.667,3.333,5,9,7,5,5,2,6,18,7,62,99.3
2022,6,29,1.667,1.333,1.667,1.667,1.667,0.333,0.333,0.667,6,5,6,6,6,2,2,3,4,37,99.4
2022,6,30,1.0,0.667,1.0,0.667,0.667,0.333,0.667,0.667,4,3,4,3,3,2,3,3,3,42,98.9
2022,7,1,0.667,0.333,0.333,0.667,0.667,1.0,2.667,3.333,3,2,2,3,3,4,12,18,6,58,101.3
2022,7,2,4.0,4.667,4.0,2.333,2.0,2.667,0.667,2.667,27,39,27,9,7,12,3,12,17,64,103.6
2022,7,3,2.333,0.0,1.0,1.333,2.0,1.0,2.333,3.0,9,0,4,5,7,4,9,15,7,56,105.7
2022,7,4,2.667,4.0,3.667,3.0,3.0,3.667,3.667,3.0,12,27,22,15,15,22,22,15,19,59,107.9
2022,7,5,0.333,0.333,0.667,0.333,0.333,1.0,0.667,0.667,2,2,3,2,2,4,3,3,3,78,113.1
2022,7,6,0.667,0.667,1.667,1.333,0.667,1.333,0.667,0.0,3,3,6,5,3,5,3,0,4,82,118.4
2022,7,7,0.0,0.333,2.0,2.333,5.333,4.0,4.0,4.0,0,2,7,9,56,27,27,27,19,97,125.3
2022,7,8,5.0,4.667,3.0,2.667,3.0,2.0,2.667,1.667,48,39,15,12,15,7,12,6,19,87,133.9
2022,7,9,1.0,1.0,0.333,0.667,2.667,2.0,1.667,1.333,4,4,2,3,12,7,6,5,5,93,141.5
2022,7,10,0.333,1.0,2.333,1.667,2.333,1.333,1.333,0.667,2,4,9,6,9,5,5,3,5,107,158.2
2022,7,11,0.667,0.333,1.0,2.333,2.0,3.0,4.0,3.0,3,2,4,9,7,15,27,15,10,125,166.4
2022,7,12,2.667,2.333,3.667,3.333,4.333,2.667,3.333,2.333,12,9,22,18,32,12,18,9,16,114,170.4
2022,7,13,1.333,1.0,0.667,1.0,1.667,1.333,0.667,0.0,5,4,3,4,6,5,3,0,4,116,170.3
2022,7,14,0.333,0.333,0.667,0.667,1.333,1.0,1.333,1.333,2,2,3,3,5,4,5,5,4,123,174.6
2022,7,15,1.667,2.0,0.333,1.0,2.333,2.0,2.0,2.667,6,7,2,4,9,7,7,12,7,135,177.0
2022,7,16,1.667,2.333,3.0,2.0,0.667,0.667,0.667,0.667,6,9,15,7,3,3,3,3,6,151,182.0
2022,7,17,0.667,0.667,0.667,0.667,0.667,0.667,1.667,1.0,3,3,3,3,3,3,6,4,4,138,166.5
2022,7,18,0.333,1.0,1.667,2.333,2.333,1.333,2.667,3.0,2,4,6,9,9,5,12,15,8,124,154.3
2022,7,19,2.667,4.0,4.333,3.667,4.667,4.0,4.333,3.667,12,27,32,22,39,27,32,22,27,111,148.8
2022,7,20,1.667,2.333,0.333,1.333,1.667,1.333,1.333,1.333,6,9,2,5,6,5,5,5,5,133,136.5
2022,7,21,1.667,0.667,1.333,2.667,3.0,5.333,4.667,3.667,6,3,5,12,15,56,39,22,20,110,125.6
2022,7,22,3.333,2.333,2.667,2.667,1.333,2.333,1.333,2.333,18,9,12,12,5,9,5,9,10,98,118.4
2022,7,23,4.0,5.333,3.333,1.667,2.0,1.0,1.667,2.667,27,56,18,6,7,4,6,12,17,97,114.1
2022,7,24,2.667,2.333,2.0,1.333,1.333,2.667,2.0,1.667,12,9,7,5,5,12,7,6,8,80,110.5
2022,7,25,2.333,1.667,0.333,0.667,0.667,1.0,1.0,1.667,9,6,2,3,3,4,4,6,5,86,105.5
2022,7,26,3.333,2.0,0.333,1.667,1.667,1.0,1.0,2.0,18,7,2,6,6,4,4,7,7,91,101.9
2022,7,27,2.333,2.333,1.667,2.0,2.0,2.333,2.0,2.667,9,9,6,7,7,9,7,12,8,60,101.1
2022,7,28,1.667,2.0,2.333,1.0,2.333,2.0,1.333,1.0,6,7,9,4,9,7,5,4,6,42,96.3
2022,7,29,1.0,0.333,0.333,0.333,0.667,1.0,1.667,1.333,4,2,2,2,3,4,6,5,4,43,95.9
2022,7,30,1.333,1.333,0.667,1.333,2.333,2.333,0.667,2.333,5,5,3,5,9,9,3,9,6,42,93.6
2022,7,31,1.667,1.333,1.667,1.667,3.0,4.0,2.0,3.0,6,5,6,6,15,27,7,15,11,34,97.1
2022,8,1,2.667,2.333,1.667,1.667,2.0,1.0,1.667,2.0,12,9,6,6,7,4,6,7,7,27,98.2
2022,8,2,2.0,2.333,2.0,2.333,1.667,2.333,2.333,2.333,7,9,7,9,6,9,9,9,8,33,100.7
2022,8,3,2.667,2.333,1.667,1.333,1.667,2.0,2.0,2.0,12,9,6,5,6,7,7,7,7,36,102.8
2022,8,4,1.667,1.333,1.333,1.0,1.667,2.0,2.0,1.0,6,5,5,4,6,7,7,4,6,42,111.9
2022,8,5,3.0,2.0,0.333,0.667,1.0,1.333,0.333,1.667,15,7,2,3,4,5,2,6,6,71,115.4
2022,8,6,0.667,0.333,0.333,0.333,0.667,0.667,0.667,1.0,3,2,2,2,3,3,3,4,3,72,119.7
2022,8,7,1.0,2.0,2.333,3.333,4.0,4.0,4.0,5.667,4,7,9,18,27,27,27,67,23,85,119.4
2022,8,8,5.0,4.333,4.667,3.667,3.0,2.667,3.667,3.667,48,32,39,22,15,12,22,22,26,80,116.2
2022,8,9,2.667,4.0,3.333,4.0,4.0,3.333,3.0,2.333,12,27,18,27,27,18,15,9,19,61,112.4
2022,8,10,2.0,3.0,1.333,2.333,2.667,3.0,3.667,2.333,7,15,5,9,12,15,22,9,12,63,110.5
2022,8,11,2.333,1.667,2.333,3.333,3.0,4.0,4.333,3.333,9,6,9,18,15,27,32,18,17,71,117.9
2022,8,12,2.667,0.667,2.333,2.0,2.0,1.333,0.333,0.667,12,3,9,7,7,5,2,3,6,102,122.7
2022,8,13,1.0,2.0,2.333,2.0,2.0,2.667,2.0,2.0,4,7,9,7,7,12,7,7,8,109,127.5
2022,8,14,2.667,2.0,1.333,1.333,1.333,0.667,0.333,0.333,12,7,5,5,5,3,2,2,5,110,128.8
2022,8,15,0.667,1.0,1.333,1.0,2.333,2.0,0.667,0.333,3,4,5,4,9,7,3,2,5,110,134.0
2022,8,16,0.667,1.0,0.667,1.0,1.0,0.667,0.333,1.667,3,4,3,4,4,3,2,6,4,123,131.7
2022,8,17,1.333,3.0,1.0,2.333,2.333,4.667,6.667,5.667,5,15,4,9,9,39,111,67,32,111,125.7
2022,8,18,2.667,2.333,3.333,2.667,5.0,5.0,4.667,4.667,12,9,18,12,48,48,39,39,28,87,119.4
2022,8,19,3.333,3.0,2.0,2.0,2.0,4.0,5.0,4.0,18,15,7,7,7,27,48,27,20,83,107.9
2022,8,20,4.0,3.0,2.667,1.0,0.333,0.333,3.0,3.333,27,15,12,4,2,2,15,18,12,74,103.9
2022,8,21,3.0,2.333,1.667,2.667,2.667,4.333,3.0,2.0,15,9,6,12,12,32,15,7,14,58,99.2
2022,8,22,3.0,2.667,1.333,1.333,0.667,1.0,1.333,0.667,15,12,5,5,3,4,5,3,6,71,104.9
2022,8,23,0.333,0.333,0.0,0.667,0.667,0.333,0.333,2.0,2,2,0,3,3,2,2,7,3,50,103.2
2022,8,24,0.333,0.667,0.333,1.0,0.333,0.667,0.0,0.667,2,3,2,4,2,3,0,3,2,60,110.2
2022,8,25,0.667,0.333,0.667,1.0,1.0,0.333,0.0,1.333,3,2,3,4,4,2,0,5,3,93,120.3
2022,8,26,0.333,1.0,0.333,0.667,1.0,0.667,1.0,1.333,2,4,2,3,4,3,4,5,3,94,121.2
2022,8,27,1.333,1.0,0.667,3.0,3.667,2.333,3.333,2.667,5,4,3,15,22,9,18,12,11,94,130.2
2022,8,28,1.667,1.667,1.333,3.0,1.333,1.667,2.0,0.667,6,6,5,15,5,6,7,3,7,83,257.0
2022,8,29,2.0,3.667,2.667,3.0,3.0,1.667,2.667,1.333,7,22,12,15,15,6,12,5,12,70,133.1
2022,8,30,2.333,4.0,2.333,3.0,2.0,1.667,2.667,3.0,9,27,9,15,7,6,12,15,12,48,128.1
2022,8,31,3.0,3.0,1.333,2.0,2.333,2.333,2.667,4.333,15,15,5,7,9,9,12,32,13,43,115.5
2022,9,1,2.333,3.333,2.667,2.333,1.0,1.333,1.333,1.333,9,18,12,9,4,5,5,5,8,62,118.4
2022,9,2,1.333,0.667,1.667,2.333,2.333,0.667,1.333,3.667,5,3,6,9,9,3,5,22,8,63,132.1
2022,9,3,5.0,3.333,3.333,3.333,3.0,2.667,3.333,4.333,48,18,18,18,15,12,18,32,22,68,125.6
2022,9,4,5.0,5.667,6.0,6.333,4.667,6.0,4.667,5.0,48,67,80,94,39,80,39,48,62,72,130.4
2022,9,5,5.0,4.667,4.333,4.667,4.333,5.0,3.667,4.333,48,39,32,39,32,48,22,32,36,83,132.4
2022,9,6,4.0,4.0,3.0,3.0,2.667,3.333,3.667,3.333,27,27,15,15,12,18,22,18,19,75,128.2
2022,9,7,3.0,2.0,3.0,2.333,3.0,3.667,3.0,1.333,15,7,15,9,15,22,15,5,13,96,128.1
2022,9,8,2.0,4.0,4.0,3.0,3.0,2.667,3.0,4.333,7,27,27,15,15,12,15,32,19,97,128.5
2022,9,9,3.667,2.0,2.667,3.667,2.667,2.0,0.667,2.0,22,7,12,22,12,7,3,7,12,103,128.0
2022,9,10,2.667,2.0,3.333,2.0,2.667,3.333,3.333,1.667,12,7,18,7,12,18,18,6,12,117,137.7
2022,9,11,2.667,1.333,1.333,1.667,1.667,3.333,2.0,1.333,12,5,5,6,6,18,7,5,8,128,153.5
2022,9,12,2.667,2.333,2.333,1.667,1.333,0.667,1.667,0.667,12,9,9,6,5,3,6,3,7,141,152.3
2022,9,13,0.0,0.333,1.333,0.667,0.667,0.667,0.0,0.667,0,2,5,3,3,3,0,3,2,118,155.9
2022,9,14,0.667,0.667,1.667,1.333,1.667,1.667,2.667,4.0,3,3,6,5,6,6,12,27,8,91,146.0
2022,9,15,3.667,0.667,0.667,0.333,1.0,2.0,0.667,1.0,22,3,3,2,4,7,3,4,6,101,141.3
2022,9,16,0.333,1.333,1.333,1.333,0.667,1.667,0.333,0.667,2,5,5,5,3,6,2,3,4,92,132.5
2022,9,17,0.667,0.333,0.667,1.333,1.667,0.333,1.0,2.0,3,2,3,5,6,2,4,7,4,86,132.8
2022,9,18,1.667,2.0,2.667,2.667,3.333,2.0,2.0,2.0,6,7,12,12,18,7,7,7,10,73,137.4
2022,9,19,2.667,1.333,0.667,1.667,3.0,3.667,2.333,3.0,12,5,3,6,15,22,9,15,11,70,129.1
2022,9,20,2.0,2.0,1.333,1.333,1.667,1.333,2.667,2.333,7,7,5,5,6,5,12,9,7,68,138.4
2022,9,21,2.0,0.333,1.667,1.667,1.0,0.667,0.333,1.0,7,2,6,6,4,3,2,4,4,84,138.0
2022,9,22,0.0,0.667,1.0,0.333,1.667,1.667,1.333,3.0,0,3,4,2,6,6,5,15,5,105,137.7
2022,9,23,2.333,1.0,3.333,2.333,3.0,3.0,2.333,2.333,9,4,18,9,15,15,9,9,11,131,147.3
2022,9,24,2.0,3.333,1.667,3.0,2.667,3.333,3.0,2.333,7,18,6,15,12,18,15,9,12,147,147.4
2022,9,25,1.333,1.667,1.667,1.667,1.333,1.333,0.0,1.667,5,6,6,6,5,5,0,6,5,135,135.5
2022,9,26,1.333,0.0,0.0,1.0,1.0,0.333,0.333,3.333,5,0,0,4,4,2,2,18,4,132,135.8
2022,9,27,5.333,4.667,2.0,4.333,3.0,2.0,2.333,3.0,56,39,7,32,15,7,9,15,22,108,135.1
2022,9,28,1.0,0.667,0.333,0.0,0.667,1.333,1.333,1.333,4,3,2,0,3,5,5,5,3,85,135.3
2022,9,29,0.667,0.333,2.0,2.0,2.667,2.333,1.0,1.333,3,2,7,7,12,9,4,5,6,72,137.7
2022,9,30,2.667,3.667,4.0,2.667,3.333,1.667,1.0,0.333,12,22,27,12,18,6,4,2,13,76,137.5
2022,10,1,0.333,0.0,0.333,0.333,0.0,1.333,0.667,0.667,2,0,2,2,0,5,3,3,2,110,148.3
2022,10,2,2.333,1.333,1.0,2.0,2.333,3.0,2.333,4.667,9,5,4,7,9,15,9,39,12,128,154.1
2022,10,3,3.667,3.0,3.0,1.333,4.0,4.0,5.667,3.0,22,15,15,5,27,27,67,15,24,165,155.3
2022,10,4,3.0,3.667,4.333,2.333,1.333,1.333,4.333,3.0,15,22,32,9,5,5,32,15,17,167,152.5
2022,10,5,2.333,3.333,3.0,1.667,2.0,3.0,3.333,3.333,9,18,15,6,7,15,18,18,13,164,161.0
2022,10,6,2.333,2.333,3.333,2.333,3.0,3.333,4.0,3.667,9,9,18,9,15,18,27,22,16,162,155.6
2022,10,7,3.667,4.0,3.0,2.667,3.0,3.0,1.0,0.667,22,27,15,12,15,15,4,3,14,163,159.5
2022,10,8,1.0,3.0,3.333,1.667,2.667,2.667,3.0,1.667,4,15,18,6,12,12,15,6,11,154,156.9
2022,10,9,4.0,3.667,3.667,3.0,3.667,4.333,3.667,3.667,27,22,22,15,22,32,22,22,23,129,160.1
2022,10,10,2.333,3.333,2.0,3.0,1.0,1.333,1.333,2.333,9,18,7,15,4,5,5,9,9,120,162.7
2022,10,11,3.0,1.333,1.0,0.333,1.0,1.0,1.333,2.333,15,5,4,2,4,4,5,9,6,106,149.8
2022,10,12,0.667,0.0,0.333,1.0,2.0,1.0,2.333,1.667,3,0,2,4,7,4,9,6,4,103,140.0
2022,10,13,1.0,0.667,1.0,0.333,0.667,0.333,1.333,1.333,4,3,4,2,3,2,5,5,4,83,129.4
2022,10,14,2.0,2.333,3.667,4.0,4.333,3.0,1.333,2.667,7,9,22,27,32,15,5,12,16,82,119.9
2022,10,15,4.667,3.0,1.667,2.667,1.333,3.0,4.0,2.0,39,15,6,12,5,15,27,7,16,46,114.4
2022,10,16,3.0,1.667,2.333,3.667,4.0,3.0,2.333,3.333,15,6,9,22,27,15,9,18,15,75,118.4
2022,10,17,0.667,0.667,0.333,0.0,1.333,3.0,0.0,0.667,3,3,2,0,5,15,0,3,4,73,124.8
2022,10,18,0.667,0.333,1.333,1.333,1.0,2.0,1.667,2.333,3,2,5,5,4,7,6,9,5,50,113.1
2022,10,19,1.333,1.333,1.0,0.667,0.667,0.333,0.667,1.0,5,5,4,3,3,2,3,4,4,49,112.3
2022,10,20,0.667,0.0,1.0,1.667,3.0,1.667,1.0,2.333,3,0,4,6,15,6,4,9,6,36,114.8
2022,10,21,0.667,1.0,1.0,1.333,0.333,0.333,1.333,1.333,3,4,4,5,2,2,5,5,4,57,108.4
2022,10,22,2.0,2.0,2.667,3.667,3.667,5.333,5.0,3.0,7,7,12,22,22,56,48,15,24,70,103.9
2022,10,23,2.667,2.0,2.0,1.0,1.667,3.667,4.333,4.0,12,7,7,4,6,22,32,27,15,52,107.3
2022,10,24,2.667,2.333,2.0,1.333,2.0,0.667,0.667,1.0,12,9,7,5,7,3,3,4,6,54,113.6
2022,10,25,0.0,0.0,1.0,1.333,1.0,2.0,0.333,0.333,0,0,4,5,4,7,2,2,3,78,115.0
2022,10,26,0.0,0.0,0.0,0.333,1.0,1.333,1.667,2.667,0,0,0,2,4,5,6,12,4,83,120.9
2022,10,27,2.0,1.667,2.0,2.667,3.0,3.0,2.0,1.667,7,6,7,12,15,15,7,6,9,86,128.1
2022,10,28,2.0,2.333,2.333,2.0,2.333,4.333,3.0,4.333,7,9,9,7,9,32,15,32,15,89,127.7
2022,10,29,4.0,3.333,4.667,4.667,4.0,3.333,3.0,3.0,27,18,39,39,27,18,15,15,25,87,132.1
2022,10,30,2.0,3.0,2.333,2.667,2.333,2.333,3.0,2.0,7,15,9,12,9,9,15,7,10,75,128.7
2022,10,31,2.667,2.667,3.0,2.0,2.333,3.333,2.0,1.667,12,12,15,7,9,18,7,6,11,63,126.0
2022,11,1,1.0,0.667,3.333,2.667,2.0,0.667,1.667,1.333,4,3,18,12,7,3,6,5,7,85,126.1
2022,11,2,2.333,3.333,2.667,2.0,2.667,4.0,3.0,2.0,9,18,12,7,12,27,15,7,13,98,127.7
2022,11,3,2.667,1.667,3.333,4.333,4.667,5.0,3.333,4.667,12,6,18,32,39,48,18,39,26,78,123.3
2022,11,4,3.667,3.667,3.333,3.0,2.333,2.667,2.0,2.333,22,22,18,15,9,12,7,9,14,103,115.7
2022,11,5,2.667,3.333,1.667,2.667,2.333,1.667,0.667,1.0,12,18,6,12,9,6,3,4,9,115,128.8
2022,11,6,0.667,0.667,0.667,0.667,0.333,0.333,0.333,0.667,3,3,3,3,2,2,2,3,3,96,128.5
2022,11,7,1.0,1.667,1.667,3.333,4.0,5.0,4.667,1.667,4,6,6,18,27,48,39,6,19,100,132.1
2022,11,8,2.333,3.333,3.0,2.667,3.0,1.667,1.333,1.667,9,18,15,12,15,6,5,6,11,103,129.8
2022,11,9,2.333,3.0,2.0,1.333,0.667,0.0,0.0,0.0,9,15,7,5,3,0,0,0,5,98,135.0
2022,11,10,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0,0,0,0,0,0,2,0,0,85,136.0
2022,11,11,0.0,1.0,2.333,1.667,2.333,2.667,1.667,2.667,0,4,9,6,9,12,6,12,7,74,134.9
2022,11,12,2.333,2.333,1.667,0.667,0.667,0.667,0.333,0.0,9,9,6,3,3,3,2,0,4,88,135.4
